2331762560449587700,2327228797972728300,2314549485948651000,2317078922012864000,2308040400439361500,2295136013800629200,2309526012488206300,2302564924972289000,2315732499601997000,2310575567911367000,2319193834727720000,2326562411503486000,2330168613835601400,2339284439668438000,2323931241540295000,2330564136356970500,2334225001626782700,2333661349568308700,2310786610919488500,2312607718682189000,2311818224928231400,2309277582248253000,2299460977877755100,2285215198237510100,2300234033229924000,2287834623606511000,2271452919646188500,2277245321115495000,2286059506064888600,2277731173264592600,2270851369943639600,2280085692309472000,2297996365265800200,2288682797892482000,2318804090999886300,2320268880331356700,2316099662208091600,2333497113768165000,2319694861276129300,2313855421294336500,2314322840668907000,2323994480856466400,2345506842610062000,2350397008029457000,2339650815450547700,2330059476948323300,2316551710733935000,2318419283294732300,2320933823552957400,2309922051210258400,2309510202378212000,2309116663829629000,2288006211375331800,2286886734453931800,2282201917631604500,2295944597892724500,2287475983547797500,2293627494414140200,2297206098970462000,2308011553105952300,2317979175430219300,2305629318013388000,2316409366678908000,2315743319370931700,2313936704639958500,2314835847343939600,2322846076003737600,2306860471903320000,2313816927420880000,2304938227910062300,2319044078506555000,2306410956114121700,2315887379876035000,2310149038331076000,2327254531939113500,2336021284415041500,2327008127164941300,2305724812795696000,2304374824970105900,2277975993853712400,2290982905260412400,2295849303520679000,2285483968128271400,2283837720560168200,2279365527554666000,2295028320749022700,2293234409729844000,2302504432073972000,2324276341753189000,2312585405393427000,2307161376988695000,2325113892881698300,2303968973137949400,2312785833280784000,2312415744702793700,2320191522997182500,2318422305688228400,2309325405833544700,2317196438342482400,2314251659634981400,2309147433432517600,2309654532049293000,2294078548398704600,2289264073729498600,2296818084289378300,2300423167776799000,2285097463320218600,2276669356528405500,2281802031274016300,2276657559209706000,2278460763058676700,2263952735354940000,2264628686350770400,2262876206499355600,2263897823282850600,2246295900084600300,2269010329149322200,2285211413707398100,2293578509888587000,2290570028407165400,2284578408046237400,2273951948157257200,2285515447447251700,2273283027548675000,2274574192999912700,2272514171865838800,2267434497159687200,2281235810029590000,2275120324262281000,2284495826942764500,2265861563156033300,2281404549761964500,2292342588943749400,2293588509437208600,2296254165356656600,2301747802373942800,2277893442717393700,2278756250070460000,2274683252524929000,2268100113641192000,2288893257711459600,2270888608690343200,2270148310180118000,2272426527783569400,2288842805469962800,2289036537755921200,2295034101430137600,2297512157761238300,2337403172735712000,2313973784967924000,2316472804565568000,2292642738373785600,2300325780393677600,2326736625773791000,2301519796513578500,2319938275058903600,2305626391971879200,2293984126164143000,2308827205011100700,2289289278599951400,2275333522044978000,2286349892142241500,2278199604448094000,2272381107897487000,2261982973427072000,2256469175511066600,2254205654290948000,2265494975842757400,2269935814689521200,2284918217876487200,2250928590251280600,2261524547773227300,2262035003211611100,2284475021522974500,2280965190982982100,2301810523749519400,2285211215116870700,2283113510391669500,2291542298817697300,2275349592125819400,2276397420247676200,2260014418977912600,2271507032934012700,2282895790910594000,2288428717636548400,2284392083619088000,2269548010374984700,2268067424266514000,2283943656542188300,2283855895855245300,2271827568112808400,2267962250649132500,2267455675750648800,2251902062184710000,2247971794161828400,2259555973316133400,2255178649930189300,2253411477744712000,2264250960417785900,2278316864629190000,2287300364085187800,2292749317472349400,2303194474991482400,2298914531092811000,2286633728543934000,2283176238637311700,2299882936288818700,2314566898925728000,2307392122483755500,2302281198551457000,2316352222548176400,2305378592122333000,2324036275608377300,2323000900024962600,2310508789633897000,2314209867492432400,2308074854884543000,2301646078605211600,2305561341075954200,2282344543711215900,2282644718179711500,2284522889297841000,2283538046858832100,2276870583431776800,2272363386794704400,2277824364906657300,2286625511360341800,2292414084039351600,2293921298881581300,2302601277739035000,2293173317690670300,2293465705394224000,2296622215700727600,2302068256565237200,2292798913316212500,2308483795015877600,2279937030058972700,2311831727733582300,2312365993507880400,2315242237476317700,2308661276876852000,2317725357505108000,2317349291447183400,2339313093819986400,2340141275500538000,2326612275776988700,2312113144320754700,2320414346886155000,2292150690475513000,2291805276486926000,2281140036358848800,2283948211844984000,2282269918126195000,2284347869052190700,2286919596790067000,2309836510175615000,2315564223112260600,2315052731396199400,2329769785346215400,2328259614882274300,2332186824763641300,2343010729494473700,2335677128138070500,2338117382609514500,2346954399323677700,2349705188181221400,2338825320159015400,2334967874634628000,2335723981567071700,2331666263701068300,2324560386543835600,2320878771367979500,2333500053410315300,2332015088685760000,2344324302991303700,2321855799562241500,2317738149040289000,2321261223327555600,2302320182127745800,2305795134427534800,2312846966308053000,2305176796926724400,2299374246344526800,2318611322167028700,2317350337490409000,2339415177326141000,2312551659070639600,2316371912018595000,2329620015148002000,2347090811813516000,2339927333024144000,2337275717578183700,2352678508615434000,2345185046837563400,2348882609950032400,2350237269264844300,2347793855872232000,2332794868121548300,2333751598325885000,2321511726457697000,2339163013173192000,2301702927991235600,2335083513235183000,2299710142741429500,2295171097285351400,2315134696774313500,2302812553862988300,2288925127601117200,2308314136071854600,2308703106076158000,2307801178009610000,2295660255791307800,2299964627316620000,2319697770252684000,2309785824509349400,2311130059241251000,2318451045143534600,2330557432683825700,2329395647687250000,2327419078129870300,2321601613531078000,2325114764814345700,2320172701955494000,2323378242872546000,2317783871077507000,2320335450189140500,2310496688843541500,2318601467705418000,2299843082008010200,2305531416774110700,2297164964691780600,2298274824414327600,2289289004882762200,2282153139548352300,2293537671574241300,2307305559153667000,2302001957953861600,2295770862837441300,2283646107311288800,2294124591102027800,2325608538356280000,2318796151412276000,2325335876140573700,2318733203954824700,2307034963603004400,2304550348196395500,2301766253667459000,2310329909872995300,2306238988427405000,2309994233384084000,2299438745835945200,2307571134649449500,2298605391852838000,2292110859440260400,2285825709361769700,2280201827168607200,2280456496083206400,2280141051735203600,2283662653700543700,2290571988450270700,2300165094974336000,2274704639977614300,2282045162541453000,2274187477067908000,2274167697732940800,2266982717950208800,2276600464580826400,2281309510604851500,2302641100767651000,2296318284167241000,2305564253871036000,2305939776174128600,2302158503807866000,2303283914207647500,2321906924855291000,2312793993794032000,2320587412097275000,2327366870108804000,2333021273357947400,2327872980203020000,2302947721840342500,2310764929087083500,2313984946550459400,2306590455338058000,2302507734553266400,2316660619064356400,2301200711345918000,2294861257890559700,2282643602140796000,2284748819643018800,2280703081728413000,2279968754487039000,2271835024509849600,2261614822355530500,2265523560023428600,2294925581049384700,2273969072122702600,2280813793288468700,2275369027512145000,2287432664793440500,2299296955007006700,2295138293377875700,2289014063156650000,2284024000415876900,2287491527309615000,2297404520441733400,2288808004128651800,2300906642247126300,2305763966346951200,2304447583023672600,2302111374183299600,2308705845509012500,2284628651781040000,2265450944157917700,2277652865753661200,2278780736642838300,2264161641703083800,2259235681400178700,2242444149552647200,2249132205946306600,2221323610291318000,2233912059093513000,2252762261948109300,2274160674619078700,2278039211429780200,2271054981272537600,2275250303883220200,2295062301369405400,2277456201633800400,2274001256353203000,2272479400358337500,2285848695739030500,2310255931338453000,2303291541930941700,2282893571564300500,2288422893895539200,2298512266711470000,2286344601765333800,2292438960896925400,2305326630862836500,2290210761214930400,2285423169344616400,2293725609014826000,2295185833546021000,2272630679806204700,2270224371236123600,2268725520891938600,2266087486815203600,2270680334473357800,2275588127351575600,2272152894349138000,2257039246303469000,2273311198255234300,2292101133921967400,2284204768363092200,2292195755720031500,2295177027683284200,2283633817813150700,2290687499925727000,2302306840060387600,2303588162960876500,2296483540852003600,2301561644023209000,2295542006380079900,2298212902118787600,2287824460944478000,2280916673262637600,2265739161914113800,2274560273623794200,2270014447876654000,2281106083681666000,2276268664775886800,2266982727393393200,2272382553254653700,2271829180481133600,2274888835491103000,2280688454035134000,2288490396500573700,2284024541911998500,2291507978210822700,2295733437994870300,2288352796191170800,2285071174656780500,2312979736779420700,2318734748169941500,2323993949911408600,2310258203180335000,2311487011269192700,2306059496250114000,2299133357644315000,2289618342930891000,2294523526843059200,2320055263223844400,2303212629654412500,2311024406978668000,2290336231205533400,2283331108077333800,2286050601708137700,2273527275683173400,2280617968709362200,2262149866124203500,2268850446348223200,2290985831284839400,2278193536122209300,2268837036227266600,2263389150939794700,2270034894179362000,2291093550949884200,2320313805003611600,2296183911255547100,2288666034730307300,2305969051287067600,2312102211669658000,2333572535297454000,2322866078802142000,2312286653186130000,2321181600330808300,2327156915951139300,2327394520745753000,2320705141250437600,2316833973960071700,2308385253016696000,2315210379836598000,2331994664449585700,2318015384946231300,2311314714233262000,2317019653981168000,2309322893784787500,2316594927399528000,2298712447102457300,2326139441831036400,2310529264341596700,2287414468874696000,2284910538859008000,2284059689875983400,2278371502977490200,2279382065078448400,2265954970855847700,2282950175619933200,2273442793787513300,2278183307767429400,2267009851886630700,2285530127946804200,2286552642683530800,2294149690390138000,2293828628194634000,2278547137032714000,2277469241046798600,2277159573939984400,2283912733933297700,2288433473818275600,2314931203805768700,2301204736257341400,2291780489489259800,2300800536863292700,2289032919176958700,2262513828136725500,2259003557787349200,2264584416214397200,2268719985623167700,2271381285279332600,2278210825495775000,2271730248864886300,2271990766032926000,2284257702968236800,2282298359375839200,2277372539229860000,2281146314946916600,2296964427074242000,2293871339013160200,2326219948112104400,2307222628419414000,2289785019069340700,2292925502596827600,2299982863421133800,2297929229900987400,2293377027082695700,2282870450133183200,2267932436964312600,2271823533861851400,2279463446209118700,2276451180124150300,2259070495061034500,2260521526420211500,2261050497408995600,2262025999117531100,2265625332762855200,2281986993487811300,2279338768710086000,2267024385367163100,2268650726186579000,2273847563298800600,2289371254606694700,2301525081152530400,2307416590510334500,2280177662126904300,2278832305776911000,2275866135222587400,2280796483148653800,2268421124922090500,2266896007369674000,2284238378740316000,2276044476753884200,2278344159998809600,2262221154773295400,2268188159986976000,2271448932990111000,2275733278366043400,2264438117817470000,2262753344037870800,2250253877925008600,2245939025879594500,2245095592590759200,2236260837342191900,2223970059507788500,2227187264153443000,2253067504601232600,2265973322882968300,2257806978734553600,2249709688176107000,2271269257810375400,2278313251995888400,2278953089175736800,2283041908715120600,2275991711227167200,2284574526952149500,2280729602986797000,2280643367143799000,2269349567458661400,2288094112557615900,2293178984514446600,2293787355414347500,2267920681073905200,2269852517736270600,2251186055052339000,2238476675776428500,2254828396037248300,2250369885439625200,2244197545161660200,2248060240976523000,2260053732521717000,2242259337564863500,2243769839830094000,2233706215777110800,2244201797248239600,2246294085054654000,2231788977774880800,2229296061479138600,2247263522529050600,2251357437751079000,2250280822431244500,2260811660994642200,2263672314704119300,2264155069524265500,2266250187352502800,2272072084625093600,2271973138579224000,2276831383591356400,2283889633161665800,2261041472549167400,2269556859667491300,2263029652171966500,2259360851361248500,2235166279669824000,2243613311231626000,2248268099385581800,2228579937266546400,2241476608086571800,2238366158118171400,2218612587228322000,2224011132754129700,2230306898273319700,2221135790292923000,2208710124284083500,2216715220886984400,2214104764628245000,2225984772290515000,2230329380613408300,2243260209232736500,2241330971619654400,2240082938506019300,2228645902575575600,2233943570339793400,2235499873105480000,2252463972747050500,2249135755779654400,2233769325371379200,2229080863433634300,2241053328469483000,2246020336795519700,2251310271888055800,2253788731991577900,2258067879985556200,2238520887913537000,2232431716078159600,2236450159275312600,2235896463591831300,2235985244224439800,2221256969661732900,2209468266597083600,2214871043010121500,2233904827390825500,2232704724172012000,2239877518727104800,2251726011517248500,2274141102421960400,2265424566754953200,2247279042140174000,2251704841722531600,2276722015792676900,2273970706322871300,2272163253211129600,2290184553099506000,2274587712234023700,2273194763576560000,2271706642777486600,2263584045528016400,2269188250601897000,2281541010724951300,2274039752830709800,2274310829508012000,2269970347578377700,2265923607131607800,2265049069725479400,2256039041700059600,2258518470552253000,2269243085763641600,2263192758251680300,2254665784351442000,2247588110614611000,2265030215918951400,2271106290564215000,2290334592657038000,2285442357126350000,2295042742198926300,2295506371913205800,2297672164409484800,2312326364254594000,2294735165856409900,2292116063704040200,2297599680797183000,2299567629916323300,2300340147584545800,2309475359618295300,2310112594366353400,2314443386280317000,2302034863331231500,2307960714662514000,2303854564544386800,2285287622422131200,2296684384438502100,2275894151954666200,2263386105861973800,2267311364925319000,2278622271430254000,2268305406604773400,2276497952591060000,2296262039229650700,2283184785211728000,2277857774553328000,2285043318844892700,2299592254097575000,2298511870655693800,2294256938394962400,2292040126446460400,2310180490810522600,2312846747115356000,2285450116309546500,2306278246362492400,2318399017028245000,2303735776028595200,2294743206599971300,2318225674889571000,2304381580430858000,2295948107435883300,2290247098977080000,2304165156679487000,2312389160793043500,2306767058849019400,2307519482464019500,2294706364511451600,2295172137596358400,2297880921598539800,2284554812467187500,2291562086773069000,2303889607433444600,2300465316628372700,2294214242287988200,2308691429315384000,2309173117329373700,2317795331879947300,2314210443635385000,2324544951393200000,2340590270096207000,2327199375225175000,2300647294334264600,2305291232403557600,2305450213795266000,2325581047057385000,2318636902360531500,2324372772098887700,2312287976080039400,2308168394069780500,2302560047862367500,2314837391404252700,2321235056001071600,2302476585075960600,2296308835860504800,2283112870547062500,2274406827980807400,2279228716320512000,2275533467712051500,2286700711332467700,2279533974718178800,2272709007875479800,2261234165348567800,2273704017201210600,2286266506561670000,2288285809660081200,2300229077401158700,2292090414774296300,2300193603792595500,2313401142991644000,2293609991801124400,2296331392206531000,2290443768345989600,2297257620286403000,2320181269144596000,2310834727312049000,2303411212885877000,2311870887158085600,2305131463760000500,2296697509016945700,2282502520240740900,2267786728521912800,2268266582234267400,2265566304836964900,2275442751635447800,2261075856331972000,2267102875806158600,2267614419840551700,2258112889535906000,2272781163502386200,2267716403333014300,2283359009124870400,2293302675807029800,2308089544980415500,2299031641635690800,2304587845210456300,2297612038182748700,2301956731624431600,2317557320997278700,2305808907822480600,2309012406477343000,2290421135420608300,2293492998504212700,2296392347175652900,2297209040998830000,2292859737548031000,2296937936406042600,2289662006551457800,2292573817715990000,2301955683988419300,2278004690681886500,2280701936231901400,2286761565226471200,2281110913093662000,2276713433073752000,2280450465074457000,2281920850221324800,2305045161410240000,2287151924091221000,2314797720903846400,2331671786212687000,2321617701907163000,2314319890001687000,2318816324128702000,2319455371761004000,2321503399291323000,2329246920761611300,2323971659940290000,2325264002045822500,2315706956533274000,2318957138931351600,2313378568395934000,2329895694783804400,2318137116142959000,2298159209454879000,2296971157455220700,2299387333979147000,2298959906449582300,2296602982562241000,2297431243560534000,2301991994748274200,2301331788670594000,2307250049843506700,2306392881455224300,2312311714994136000,2323493527348709400,2311216200939160600,2313322411355656700,2313466357588665300,2317149684071667000,2308886789494828500,2299301619964117500,2309653231875991600,2299118683117188900,2299961379911050500,2305538683260484400,2327345366659922400,2326730538102516000,2327953564932221000,2338936620548834300,2330638285310700500,2341074813856412700,2341087713490102300,2333700492695251500,2304391552871691000,2316470339667576000,2303825874036121600,2297954768167352000,2287328411585617400,2292365066334546200,2296858721012418300,2291192665921899800,2294329833249842000,2285266605490816800,2308920101564973000,2313280552571321300,2313268003194315000,2316216535274670000,2315415652087862300,2316337637455526400,2331913200146287000,2336132167346853400,2307248492994977000,2309517253353675000,2311797968285080000,2316953579143697000,2298085640984750300,2305389631970775600,2312002388430184000,2304157829675079700,2288703914485424600,2285346239426927600,2284412772499528700,2275985377082386000,2299072409914693600,2280242894261094400,2272552468176686600,2265056319990143200,2281017842973521700
